j1,j2,j3,j4,j5,j6
70.124975,45.304806,121.096070,-76.133819,-89.968552,-4.830107
70.170990,45.384456,120.818121,-76.119480,-89.990377,-4.815329
70.188431,45.437012,120.685561,-76.110611,-89.998662,-4.809747
70.191111,45.471180,120.635131,-76.106263,-89.999934,-4.808888
70.191112,45.494092,120.611082,-76.105442,-89.999934,-4.808887
70.191111,45.510060,120.599196,-76.109279,-89.999934,-4.808888
70.191111,45.501566,120.603192,-76.104641,-89.999934,-4.808888
70.191111,45.480810,120.618127,-76.098808,-89.999934,-4.808888
70.191111,45.483316,120.631705,-76.114952,-89.999934,-4.808888
70.191112,45.544520,120.631661,-76.176183,-89.999934,-4.808887
70.191112,45.684614,120.610650,-76.295310,-89.999934,-4.808887
70.191112,45.897767,120.569724,-76.467560,-89.999934,-4.808887
70.191112,46.175608,120.510758,-76.686438,-89.999934,-4.808887
70.191112,46.509763,120.435628,-76.945453,-89.999934,-4.808887
70.191112,46.891860,120.346207,-77.238109,-89.999934,-4.808887
70.191111,47.313527,120.244370,-77.557915,-89.999934,-4.808887
70.191111,47.766391,120.131992,-77.898377,-89.999934,-4.808888
70.191111,48.242041,120.010964,-78.252981,-89.999934,-4.808888
70.191111,48.730574,119.883849,-78.614389,-89.999934,-4.808888
70.191111,49.220169,119.754073,-78.974203,-89.999934,-4.808888
70.191111,49.698877,119.625116,-79.323955,-89.999934,-4.808887
70.191111,50.154750,119.500462,-79.655178,-89.999934,-4.808887
70.191111,50.575839,119.383592,-79.959402,-89.999934,-4.808887
70.191112,50.950196,119.277989,-80.228162,-89.999934,-4.808887
70.191112,51.265871,119.187135,-80.452987,-89.999934,-4.808887
70.191111,51.510858,119.114582,-80.625423,-89.999934,-4.808887
70.191111,51.671872,119.065415,-80.737271,-89.999934,-4.808887
70.191111,51.739585,119.044457,-80.784026,-89.999934,-4.808887
70.191111,51.749284,119.041455,-80.790722,-89.999934,-4.808887
