j1,j2,j3,j4,j5,j6
-33.368263,91.257931,88.602776,-89.860698,-89.999995,-75.368397
-33.365201,91.241955,88.616664,-89.858609,-89.999998,-75.365334
-33.370056,91.232359,88.624396,-89.856745,-90.000000,-75.370187
-33.380694,91.228541,88.623961,-89.852492,-90.000002,-75.380825
-33.394312,91.228051,88.618148,-89.846190,-90.000002,-75.394443
-33.407737,91.227477,88.606273,-89.833745,-90.000003,-75.407868
-33.419931,91.220955,88.586946,-89.807901,-90.000003,-75.420062
-33.430301,91.223495,88.551958,-89.775456,-90.000002,-75.430432
-33.438177,91.253719,88.491245,-89.744971,-90.000002,-75.438308
-33.443414,91.317505,88.402106,-89.719619,-90.000002,-75.443545
-33.446153,91.413808,88.285837,-89.699652,-90.000002,-75.446284
-33.446537,91.541514,88.143773,-89.685294,-90.000002,-75.446669
-33.444712,91.699509,87.977250,-89.676766,-90.000002,-75.444843
-33.440819,91.886680,87.787604,-89.674290,-90.000002,-75.440950
-33.435003,92.101912,87.576172,-89.678089,-90.000002,-75.435134
-33.427416,92.343868,87.344482,-89.688355,-90.000002,-75.427547
-33.418651,92.600362,87.103445,-89.703811,-90.000002,-75.418782
-33.409924,92.843762,86.877322,-89.721088,-90.000002,-75.410055
-33.402502,93.045258,86.691396,-89.736658,-90.000002,-75.402633
-33.397538,93.178716,86.568552,-89.747272,-90.000002,-75.397669
-33.394984,93.247387,86.505346,-89.752737,-90.000002,-75.395115
-33.394043,93.272686,86.482059,-89.754750,-90.000002,-75.394174
-33.393908,93.276301,86.478733,-89.755038,-90.000002,-75.394039
