j1,j2,j3,j4,j5,j6
130.842847000000006,80.288968999999994,131.397717999999998,-121.686678000000001,-90.000009000000006,88.842720999999997
130.842775999999986,80.268564999999995,131.412926999999996,-121.681483000000000,-90.000009000000006,88.842646000000002
130.842588000000006,80.207453999999998,131.458369000000005,-121.665813000000000,-90.000009000000006,88.842410000000001
130.842232999999993,80.105425999999994,131.534424999999999,-121.639841000000004,-90.000009000000006,88.842035999999993
130.841645000000000,79.962202000000005,131.641608999999988,-121.603801000000004,-90.000009000000006,88.841551999999993
130.840801999999996,79.777733999999995,131.779992999999990,-121.557721999999998,-90.000009000000006,88.840975999999998
130.839788999999996,79.552521999999996,131.948623999999995,-121.501148999999998,-90.000007999999994,88.840304000000003
130.838704000000007,79.287147000000004,132.146404999999987,-121.433558000000005,-90.000007999999994,88.839524999999995
130.837648000000002,78.982184000000004,132.372233999999992,-121.354427999999999,-90.000007999999994,88.838629999999995
130.836720000000014,78.638211999999996,132.625014999999991,-121.263234999999995,-90.000007999999994,88.837611999999993
130.836017999999996,78.255808999999999,132.903647000000007,-121.159457000000003,-90.000007999999994,88.836461000000000
130.835642000000007,77.835555999999997,133.207029000000006,-121.042569999999998,-90.000010000000003,88.835168999999993
130.835607000000010,77.378202999999999,133.533793000000003,-120.911957000000001,-90.000011999999998,88.833816999999996
130.835799000000009,76.884773999999993,133.882145000000008,-120.766855000000007,-90.000013999999993,88.832633000000001
130.836091000000010,76.356314999999995,134.250254000000012,-120.606487000000001,-90.000016000000002,88.831854000000007
130.836356999999992,75.793875999999997,134.636289000000005,-120.430076000000000,-90.000017000000000,88.831719000000007
130.836469999999991,75.198504999999997,135.038417000000010,-120.236845000000002,-90.000016000000002,88.832468000000006
130.836304000000013,74.571250000000006,135.454806999999988,-120.026015000000001,-90.000011999999998,88.834338000000002
130.835787000000010,73.913186999999994,135.883588000000003,-119.796797999999995,-90.000005999999999,88.837513999999999
130.836452000000008,73.226185999999998,136.321771000000012,-119.548023999999998,-90.000001999999995,88.840593999999996
130.840413000000012,72.512822999999997,136.765409000000005,-119.278250000000000,-90.000006999999997,88.841589999999997
130.843772999999999,71.774720000000002,137.212058000000013,-118.986789999999999,-90.000007999999994,88.844424000000004
130.843245999999994,71.012702000000004,137.660595999999998,-118.673468000000000,-89.999994000000001,88.852371000000005
130.837367999999998,70.226620999999994,138.110544000000004,-118.337656999999993,-89.999965000000003,88.866913999999994
130.825240000000008,69.416398999999998,138.561594000000014,-117.978965000000002,-89.999921999999998,88.888965999999996
130.808163000000008,68.582603000000006,139.014069000000006,-117.598288999999994,-89.999864000000002,88.917190000000005
130.787555999999995,67.725836999999999,139.468328000000014,-117.196591999999995,-89.999790000000004,88.950130999999999
130.764837999999997,66.846704000000003,139.924726999999990,-116.774842000000007,-89.999701000000002,88.986333000000002
130.741040999999996,65.945785000000001,140.383487000000002,-116.333842000000004,-89.999595999999997,89.024732000000000
130.713848000000013,65.023472999999996,140.843650999999994,-115.873012000000003,-89.999476000000001,89.067654000000005
130.679226000000000,64.080066000000002,141.303653999999995,-115.391062000000005,-89.999343999999994,89.119157000000001
130.633129999999994,63.115861000000002,141.761929000000009,-114.886696000000001,-89.999201999999997,89.183316000000005
130.571516000000003,62.131154000000002,142.216907999999989,-114.358616999999995,-89.999052000000006,89.264202999999995
130.490337000000011,61.126243000000002,142.667023000000000,-113.805531000000002,-89.998896000000002,89.365893000000000
130.385547000000003,60.101422999999997,143.110706999999991,-113.226140000000001,-89.998737000000006,89.492457999999999
130.253102000000013,59.056992000000001,143.546391000000000,-112.619150000000005,-89.998577999999995,89.647971999999996
130.088954999999999,57.993245999999999,143.972508000000005,-111.983265000000003,-89.998418999999998,89.836509000000007
129.889061999999996,56.910480999999997,144.387490000000014,-111.317187000000004,-89.998264000000006,90.062141999999994
