j1,j2,j3,j4,j5,j6
86.999999000000003,-0.000007000000000,149.999997000000008,-59.999980999999998,-89.999961999999996,134.999987000000004
87.019816000000006,0.014679000000000,150.000558000000012,-60.015259999999998,-89.999962999999994,134.979110999999989
87.080213999999998,0.058988000000000,150.002393000000012,-60.061506000000001,-89.999966000000001,134.915487000000013
87.180469000000002,0.132728000000000,150.005385999999987,-60.138407000000001,-89.999972000000000,134.809877999999998
87.319057999999998,0.235500000000000,150.009287000000000,-60.245308000000001,-89.999979999999994,134.663887999999986
87.494460000000004,0.366901000000000,150.013847999999996,-60.381554000000001,-89.999989999999997,134.479119999999995
87.705914000000007,0.526736000000000,150.018942000000010,-60.546824999999998,-90.000001999999995,134.256378000000012
87.954603000000006,0.715340000000000,150.024765000000002,-60.741649000000002,-90.000015000000005,133.994413000000009
88.242025999999996,0.933130000000000,150.031560000000013,-60.966693999999997,-90.000031000000007,133.691646999999989
88.569676000000001,1.180522000000000,150.039571999999993,-61.222624000000003,-90.000049000000004,133.346505000000008
88.939051000000006,1.457935000000000,150.049044000000009,-61.510108000000002,-90.000069999999994,132.957410000000010
89.351643999999993,1.765785000000000,150.060223000000008,-61.829810000000002,-90.000093000000007,132.522785999999996
89.808952000000005,2.104490000000000,150.073351000000002,-62.182395999999997,-90.000118999999998,132.041057999999992
90.312470000000005,2.474467000000000,150.088673999999997,-62.568533000000002,-90.000147999999996,131.510648000000003
90.863646000000003,2.876121000000000,150.106426999999996,-62.988866000000002,-90.000180000000000,130.930032000000011
91.462252000000007,3.309433000000000,150.126573000000008,-63.443337999999997,-90.000214999999997,130.299449000000010
92.105993999999995,3.773861000000000,150.148734999999988,-63.931021999999999,-90.000252000000003,129.621318000000002
92.792446999999996,4.268831000000000,150.172516999999999,-64.450939000000005,-90.000292000000002,128.898193999999990
93.519191000000006,4.793767000000000,150.197520999999995,-65.002108000000007,-90.000335000000007,128.132630000000006
94.283801999999994,5.348096000000000,150.223349000000013,-65.583550000000002,-90.000378999999995,127.327179999999998
95.083856999999995,5.931241000000000,150.249606000000000,-66.194284999999994,-90.000425000000007,126.484397999999999
95.916933999999998,6.542630000000000,150.275891999999999,-66.833332999999996,-90.000472000000002,125.606836999999999
96.780609999999996,7.181686000000000,150.301812000000012,-67.499713000000000,-90.000521000000006,124.697051999999999
97.672462999999993,7.847836000000000,150.326966999999996,-68.192447000000001,-90.000569999999996,123.757594999999995
98.590069999999997,8.540505000000000,150.350961000000012,-68.910552999999993,-90.000619999999998,122.791021999999998
99.531008000000000,9.259117000000000,150.373397000000011,-69.653052000000002,-90.000670000000000,121.799885000000003
100.492853999999994,10.003100000000000,150.393877000000003,-70.418965000000000,-90.000720999999999,120.786738000000000
101.473185999999998,10.771876000000001,150.412003999999996,-71.207311000000004,-90.000771000000000,119.754136000000003
102.469582000000003,11.564873000000000,150.427379999999999,-72.017111000000000,-90.000820000000004,118.704631000000006
103.479618000000002,12.381516000000000,150.439608999999990,-72.847384000000005,-90.000868999999994,117.640778999999995
104.500872000000001,13.221228999999999,150.448293000000007,-73.697149999999993,-90.000917000000001,116.565132000000006
105.530921000000006,14.083439000000000,150.453035000000000,-74.565430000000006,-90.000963999999996,115.480243999999999
106.567341999999996,14.967570000000000,150.453438000000006,-75.451244000000003,-90.001008999999996,114.388668999999993
107.607714000000001,15.873047000000000,150.449105000000003,-76.353611000000001,-90.001052000000001,113.292961000000005
108.649612000000005,16.799296999999999,150.439637000000005,-77.271552999999997,-90.001092999999997,112.195673999999997
109.690616000000006,17.745744999999999,150.424639000000013,-78.204087999999999,-90.001131999999998,111.099361999999999
110.728301000000002,18.711815000000001,150.403713000000010,-79.150237000000004,-90.001168000000007,110.006578000000005
111.760244999999998,19.696933999999999,150.376461000000006,-80.109020999999998,-90.001200999999995,108.919875000000005
112.784025999999997,20.700526000000000,150.342487000000006,-81.079458000000002,-90.001231000000004,107.841808000000000
113.797382999999996,21.721917999999999,150.301421000000005,-82.060502000000000,-90.001258000000007,106.774760000000001
114.798444000000003,22.760202000000000,150.252963999999992,-83.050939999999997,-90.001281000000006,105.720701000000005
115.785397000000003,23.814430000000002,150.196824999999990,-84.049533999999994,-90.001300999999998,104.681538000000003
116.756429999999995,24.883658000000000,150.132713999999993,-85.055047999999999,-90.001317000000000,103.659180000000006
