j1,j2,j3,j4,j5,j6
98.642030,28.517199,129.049448,-67.573768,-89.999934,74.975723
96.377450,28.025616,128.871679,-66.904506,-89.999930,70.419587
94.154221,27.634722,128.663364,-66.305355,-89.999925,65.850575
91.981024,27.345798,128.426707,-65.779797,-89.999921,61.283628
89.866539,27.160127,128.163907,-65.331314,-89.999917,56.733690
87.819448,27.078990,127.877167,-64.963387,-89.999913,52.215700
85.848431,27.103669,127.568687,-64.679499,-89.999910,47.744603
83.962169,27.235444,127.240668,-64.483131,-89.999908,43.335338
82.169343,27.475598,126.895312,-64.377765,-89.999906,39.002848
80.478632,27.825412,126.534820,-64.366882,-89.999904,34.762076
78.898719,28.286167,126.161393,-64.453964,-89.999903,30.627961
77.438283,28.859146,125.777232,-64.642493,-89.999902,26.615448
76.106006,29.545630,125.384539,-64.935950,-89.999902,22.739476
74.910568,30.346900,124.985515,-65.337818,-89.999903,19.014989
73.860649,31.264238,124.582360,-65.851577,-89.999904,15.456928
72.964931,32.298925,124.177276,-66.480710,-89.999906,12.080235
72.230341,33.450355,123.772585,-67.226931,-89.999908,8.901623
71.647087,34.699907,123.371753,-68.075099,-89.999911,5.954703
71.196105,36.018977,122.978882,-69.000729,-89.999915,3.282455
70.858237,37.378852,122.598080,-69.979235,-89.999918,0.927958
70.614321,38.750821,122.233457,-70.986033,-89.999922,-1.065710
70.445195,40.106171,121.889119,-71.996537,-89.999926,-2.655470
70.331700,41.416191,121.569177,-72.986164,-89.999929,-3.798244
70.255270,42.652395,121.277610,-73.930425,-89.999931,-4.457613
70.208935,43.790714,121.015878,-74.806746,-89.999933,-4.727064
70.192794,44.824149,120.780775,-75.604952,-89.999934,-4.802679
70.190869,45.803633,120.558520,-76.362129,-89.999934,-4.809339
70.191175,46.720753,120.347885,-77.068621,-89.999934,-4.808813
70.191396,47.562579,120.151052,-77.713617,-89.999934,-4.808524
70.191279,48.328092,119.967696,-78.295771,-89.999934,-4.808722
70.191124,49.016067,119.797696,-78.813743,-89.999934,-4.808928
70.191004,49.625563,119.642199,-79.267743,-89.999934,-4.809055
70.190937,50.155708,119.502635,-79.658325,-89.999934,-4.809102
70.190940,50.605627,119.380436,-79.986045,-89.999934,-4.809070
70.191031,50.974587,119.276992,-80.251563,-89.999934,-4.808959
70.191182,51.264822,119.192860,-80.457665,-89.999934,-4.808801
70.191329,51.481369,119.127807,-80.609159,-89.999934,-4.808657
70.191403,51.629377,119.081568,-80.710928,-89.999934,-4.808590
70.191337,51.713996,119.053879,-80.767858,-89.999934,-4.808661
70.191154,51.745015,119.043019,-80.788016,-89.999934,-4.808845
70.191111,51.749284,119.041455,-80.790722,-89.999934,-4.808888
