j1,j2,j3,j4,j5,j6
138.655647,4.913919,100.036585,-21.149404,-90.075600,65.587076
135.761850,6.215864,100.567156,-23.194682,-90.098918,61.810959
132.841189,7.561511,101.171029,-25.327494,-90.121943,57.971672
129.897847,8.946314,101.843058,-27.535366,-90.144319,54.089996
126.936057,10.365445,102.577614,-29.805085,-90.165674,50.187803
123.960053,11.814079,103.369067,-32.123438,-90.185640,46.286969
120.974068,13.287388,104.211789,-34.477210,-90.203845,42.409366
117.982336,14.780546,105.100150,-36.853190,-90.219920,38.576869
114.989090,16.288726,106.028521,-39.238164,-90.233494,34.811351
111.998563,17.807101,106.991274,-41.618919,-90.244197,31.134687
109.014990,19.330845,107.982780,-43.982241,-90.251660,27.568749
106.042603,20.855129,108.997408,-46.314918,-90.255511,24.135413
103.085637,22.375129,110.029531,-48.603736,-90.255382,20.856551
100.148324,23.886017,111.073518,-50.835483,-90.250900,17.754038
97.234897,25.382966,112.123742,-52.996945,-90.241698,14.849747
94.349876,26.861150,113.174454,-55.075027,-90.227420,12.165263
91.509629,28.315802,114.214981,-57.061582,-90.208414,9.710100
88.746387,29.742232,115.228055,-58.955080,-90.185965,7.477616
86.093493,31.135752,116.195948,-60.754457,-90.161423,5.460042
83.584286,32.491678,117.100929,-62.458646,-90.136138,3.649606
81.252108,33.805324,117.925272,-64.066583,-90.111460,2.038538
79.130298,35.072004,118.651247,-65.577201,-90.088740,0.619067
77.244567,36.288361,119.265893,-66.990387,-90.069013,-0.616472
75.595350,37.455438,119.772045,-68.309182,-90.052273,-1.675401
74.177857,38.575185,120.175802,-69.537275,-90.038301,-2.564969
72.987294,39.649554,120.483264,-70.678360,-90.026876,-3.292423
72.018869,40.680498,120.700532,-71.736128,-90.017777,-3.865014
71.267792,41.669968,120.833706,-72.714270,-90.010784,-4.289990
70.729270,42.619917,120.888886,-73.616479,-90.005676,-4.574600
70.395325,43.529386,120.873017,-74.444364,-90.002250,-4.729708
70.234513,44.376124,120.799271,-75.184319,-90.000437,-4.792747
70.192738,45.152231,120.686868,-75.839397,-89.999954,-4.808302
70.190828,45.895557,120.561206,-76.456705,-89.999931,-4.808973
70.191178,46.596011,120.432775,-77.028771,-89.999935,-4.808831
70.191312,47.250451,120.301902,-77.552354,-89.999936,-4.808780
70.191249,47.858062,120.170365,-78.028422,-89.999936,-4.808813
70.191123,48.417627,120.040559,-78.458168,-89.999934,-4.808872
70.191035,48.928454,119.914583,-78.843010,-89.999933,-4.808917
70.190992,49.391376,119.793669,-79.185014,-89.999933,-4.808942
70.190984,49.807503,119.678893,-79.486364,-89.999933,-4.808951
70.191002,50.177944,119.571330,-79.749246,-89.999933,-4.808948
70.191035,50.503811,119.472057,-79.975844,-89.999934,-4.808936
70.191074,50.786212,119.382149,-80.168341,-89.999934,-4.808918
70.191109,51.026299,119.302654,-80.328937,-89.999934,-4.808898
70.191136,51.226104,119.234031,-80.460120,-89.999935,-4.808879
70.191155,51.388497,119.176177,-80.564660,-89.999935,-4.808862
70.191165,51.516385,119.128967,-80.645337,-89.999935,-4.808849
70.191167,51.612671,119.092273,-80.704929,-89.999934,-4.808842
70.191160,51.680261,119.065972,-80.746216,-89.999934,-4.808843
70.191146,51.722060,119.049936,-80.771979,-89.999934,-4.808853
70.191126,51.741928,119.043308,-80.785218,-89.999934,-4.808873
70.191113,51.748380,119.041673,-80.790035,-89.999934,-4.808886
70.191111,51.749284,119.041455,-80.790722,-89.999934,-4.808888
