j1,j2,j3,j4,j5,j6
124.803092,14.069161,138.755761,-62.993340,-89.977124,41.203429
121.781911,14.087948,137.968800,-62.216703,-89.978371,37.787297
118.757798,14.236615,137.149219,-61.536975,-89.979662,34.426013
115.738142,14.513860,136.302263,-60.958166,-89.980986,31.131481
112.730335,14.918378,135.433175,-60.484282,-89.982333,27.915605
109.741768,15.448867,134.547201,-60.119333,-89.983694,24.790288
106.779831,16.104024,133.649582,-59.867325,-89.985059,21.767433
103.851916,16.882546,132.745564,-59.732268,-89.986417,18.858944
100.965414,17.783129,131.840389,-59.718169,-89.987758,16.076724
98.127714,18.804471,130.939303,-59.829035,-89.989072,13.432677
95.346210,19.945269,130.047548,-60.068876,-89.990350,10.938706
92.628290,21.204219,129.170369,-60.441699,-89.991581,8.606715
89.981347,22.580019,128.313009,-60.951512,-89.992756,6.448607
87.412772,24.071366,127.480712,-61.602323,-89.993863,4.476285
84.929954,25.676955,126.678722,-62.398140,-89.994894,2.701653
82.540333,27.395434,125.912278,-63.342916,-89.995838,1.136576
80.260146,29.215903,125.185759,-64.430186,-89.996688,-0.214207
78.124699,31.106777,124.501680,-65.630923,-89.997440,-1.361400
76.171789,33.033769,123.862310,-66.913145,-89.998095,-2.317726
74.439215,34.962591,123.269921,-68.244873,-89.998651,-3.095909
72.964777,36.858953,122.726783,-69.594124,-89.999105,-3.708671
71.786272,38.688568,122.235166,-70.928918,-89.999457,-4.168737
70.941500,40.417147,121.797342,-72.217274,-89.999704,-4.488828
70.458033,42.010750,121.415247,-73.427215,-89.999849,-4.682834
70.254567,43.439142,121.087278,-74.526798,-89.999913,-4.777041
70.195823,44.699683,120.805012,-75.504755,-89.999933,-4.806297
70.190765,45.877514,120.543808,-76.421290,-89.999934,-4.809160
70.191215,46.961154,120.299464,-77.260602,-89.999934,-4.808791
70.191375,47.931987,120.074672,-78.006646,-89.999934,-4.808644
70.191171,48.788546,119.868776,-78.657302,-89.999934,-4.808818
70.191017,49.530187,119.682118,-79.212283,-89.999934,-4.808962
70.190945,50.158008,119.516662,-79.674650,-89.999934,-4.809039
70.190961,50.673234,119.374486,-80.047702,-89.999934,-4.809034
70.191066,51.077325,119.257599,-80.334907,-89.999934,-4.808936
70.191218,51.376197,119.166685,-80.542866,-89.999934,-4.808786
70.191335,51.579743,119.101251,-80.680977,-89.999934,-4.808667
70.191333,51.697992,119.060761,-80.758736,-89.999934,-4.808666
70.191168,51.743230,119.043905,-80.787118,-89.999934,-4.808831
70.191111,51.749284,119.041455,-80.790722,-89.999934,-4.808888
