j1,j2,j3,j4,j5,j6
75.814955999999995,56.712395999999998,113.408529999999999,-80.120912000000004,-90.000001999999995,123.814813999999998
75.815083999999999,56.692269000000003,113.416533000000001,-80.108789000000002,-90.000003000000007,123.814938999999995
75.815442000000004,56.630952000000001,113.440724000000003,-80.071662000000003,-90.000001999999995,123.815301000000005
75.815883999999997,56.523200000000003,113.481916999999996,-80.005088999999998,-89.999992000000006,123.815803000000002
75.816360000000003,56.370581000000001,113.538850999999994,-79.909378000000004,-89.999972999999997,123.816385999999994
75.816854000000006,56.176653000000002,113.609702999999996,-79.786272999999994,-89.999951999999993,123.816999999999993
75.817351000000002,55.944972000000000,113.692650999999998,-79.637514999999993,-89.999933999999996,123.817597000000006
75.817832999999993,55.679094999999997,113.785869000000005,-79.464844999999997,-89.999925000000005,123.818128000000002
75.818285000000003,55.382581000000002,113.887536999999995,-79.270005999999995,-89.999931000000004,123.818546999999995
75.818691000000001,55.058985000000000,113.995829999999998,-79.054739999999995,-89.999958000000007,123.818804000000000
75.819035000000000,54.711865000000003,114.108925999999997,-78.820787999999993,-90.000010000000003,123.818850999999995
75.819304000000002,54.344203000000000,114.225311000000005,-78.569624000000005,-90.000090999999998,123.818659999999994
75.819497999999996,53.957335999999998,114.344363000000001,-78.301952999999997,-90.000196000000003,123.818258000000000
75.819616999999994,53.552303999999999,114.465615999999997,-78.018343000000002,-90.000319000000005,123.817684000000000
75.819664000000003,53.130149000000003,114.588606999999996,-77.719363000000001,-90.000451999999996,123.816974000000002
75.819638999999995,52.691912000000002,114.712868999999998,-77.405580000000000,-90.000591000000000,123.816165999999996
75.819543999999993,52.238636000000000,114.837940000000003,-77.077562999999998,-90.000726999999998,123.815298999999996
75.819379999999995,51.771363000000001,114.963352999999998,-76.735879999999995,-90.000855000000001,123.814409999999995
75.819147999999998,51.291131999999998,115.088645000000000,-76.381096999999997,-90.000968000000000,123.813535999999999
75.818849999999998,50.798986999999997,115.213351000000003,-76.013784999999999,-90.001059999999995,123.812715999999995
75.818485999999993,50.295968999999999,115.337005000000005,-75.634510000000006,-90.001125000000002,123.811987000000002
75.818057999999994,49.783118999999999,115.459143999999995,-75.243841000000003,-90.001154999999997,123.811387999999994
75.817566999999997,49.261479999999999,115.579301999999998,-74.842346000000006,-90.001144999999994,123.810953999999995
75.817014000000000,48.732092000000002,115.697016000000005,-74.430593000000002,-90.001087999999996,123.810725000000005
75.816400999999999,48.195996999999998,115.811819999999997,-74.009148999999994,-90.000977000000006,123.810738999999998
75.815729000000005,47.654237000000002,115.923249999999996,-73.578584000000006,-90.000806999999995,123.811031999999997
75.814999000000000,47.107854000000003,116.030839999999998,-73.139465000000001,-90.000569999999996,123.811642000000006
75.814212999999995,46.557887999999998,116.134127000000007,-72.692358999999996,-90.000260999999995,123.812607999999997
75.813371000000004,46.005378999999998,116.232647999999998,-72.237834000000007,-89.999872999999994,123.813967000000005
75.812484999999995,45.451103000000003,116.326066999999995,-71.776336999999998,-89.999409000000000,123.815708000000001
75.811584999999994,44.895411000000003,116.414255999999995,-71.308117999999993,-89.998890000000003,123.817746000000000
75.810698000000002,44.338614000000000,116.497110000000006,-70.833412999999993,-89.998338000000004,123.819986000000000
75.809855999999996,43.781022999999998,116.574518999999995,-70.352452999999997,-89.997774000000007,123.822337000000005
75.809088000000003,43.222949000000000,116.646377000000001,-69.865471999999997,-89.997220999999996,123.824704999999994
75.808425000000000,42.664703000000003,116.712575000000001,-69.372703999999999,-89.996699000000007,123.826995999999994
75.807895000000002,42.106596000000003,116.773007000000007,-68.874382999999995,-89.996230999999995,123.829116999999997
75.807529000000002,41.548938999999997,116.827563999999995,-68.370740999999995,-89.995839000000004,123.830973999999998
75.807355999999999,40.992043000000002,116.876140000000007,-67.862013000000005,-89.995542999999998,123.832476000000000
75.807406999999998,40.436219999999999,116.918625000000006,-67.348431000000005,-89.995367000000002,123.833527000000004
75.807710999999998,39.881779999999999,116.954914000000002,-66.830230000000000,-89.995330999999993,123.834035999999998
75.808299000000005,39.329034000000000,116.984898000000001,-66.307642000000001,-89.995457000000002,123.833907999999994
75.809199000000007,38.778292999999998,117.008469000000005,-65.780901999999998,-89.995767000000001,123.833050000000000
75.810441999999995,38.229869000000001,117.025520999999998,-65.250242000000000,-89.996283000000005,123.831370000000007
75.812057999999993,37.684072000000000,117.035944999999998,-64.715896000000001,-89.997027000000003,123.828772999999998
75.814076999999997,37.141213999999998,117.039634000000007,-64.178096999999994,-89.998019999999997,123.825166999999993
75.816528000000005,36.601604999999999,117.036480999999995,-63.637079999999997,-89.999284000000003,123.820458000000002
75.819423999999998,36.065536999999999,117.026390000000006,-63.093057000000002,-90.000831000000005,123.814590999999993
75.822422000000003,35.532871999999998,117.009551000000002,-62.545811999999998,-90.002467999999993,123.808319999999995
75.824828999999994,35.003059000000000,116.986427000000006,-61.994714999999999,-90.003799000000001,123.803182000000007
75.825941000000000,34.475530999999997,116.957491000000005,-61.439115999999999,-90.004424999999998,123.800746000000004
75.825102000000001,33.949759000000000,116.923186000000001,-60.878421000000003,-90.003975999999994,123.802447000000001
75.822520999999995,33.425908000000000,116.883401000000006,-60.312956000000000,-90.002647999999994,123.807379999999995
75.819147999999998,32.904736000000000,116.837553000000000,-59.743836999999999,-90.001125000000002,123.812624000000000
75.815956000000000,32.387022999999999,116.785038999999998,-59.172207999999998,-90.000106000000002,123.815195000000003
75.813878000000003,31.873519000000002,116.725283000000005,-58.599173000000000,-90.000264999999999,123.812219999999996
75.813261999999995,31.364553999999998,116.658029999999997,-58.025238000000002,-90.001908000000000,123.802447999999998
75.814903000000001,30.860139000000000,116.583286000000001,-57.450201999999997,-90.004924000000003,123.785700000000006
75.819415000000006,30.360410000000002,116.501197000000005,-56.874645999999998,-90.009270000000001,123.761848000000001
75.826881999999998,29.865570999999999,116.411968000000002,-56.299630999999998,-90.015006000000000,123.730858999999995
75.837973000000005,29.375674000000000,116.315628000000004,-55.724828000000002,-90.022024999999999,123.692609000000004
75.853562999999994,28.890711000000000,116.212143999999995,-55.149427000000003,-90.030159999999995,123.646942999999993
75.874525000000006,28.410678000000001,116.101484999999997,-54.572619000000003,-90.039246000000006,123.593708000000007
75.901735000000002,27.935569000000001,115.983616999999995,-53.993591000000002,-90.049115999999998,123.532746000000003
75.936065999999997,27.465380000000000,115.858508000000000,-53.411535000000001,-90.059603999999993,123.463904999999997
75.978391999999999,27.000105000000001,115.726127000000005,-52.825639000000002,-90.070543999999998,123.387028000000001
76.029726999999994,26.539850000000001,115.586539999999999,-52.235446000000003,-90.081785999999994,123.301931999999994
76.091683000000003,26.085207000000000,115.440251000000004,-51.642031000000003,-90.093252000000007,123.208308000000002
76.166032999999999,25.636900000000001,115.287880999999999,-51.046880999999999,-90.104883999999998,123.105812999999998
76.254553999999999,25.195649000000000,115.130049999999997,-50.451486000000003,-90.116623000000004,122.994102999999996
76.359019000000004,24.762180000000001,114.967380000000006,-49.857334000000002,-90.128410000000002,122.872834999999995
76.481202999999994,24.337212999999998,114.800490999999994,-49.265914000000002,-90.140186000000000,122.741667000000007
76.622881000000007,23.921472000000001,114.630004000000000,-48.678713999999999,-90.151892000000004,122.600255000000004
76.785826999999998,23.515680000000000,114.456540000000004,-48.097223000000000,-90.163471000000001,122.448256000000001
76.971816000000004,23.120559000000000,114.280719000000005,-47.522931000000000,-90.174863000000002,122.285326999999995
77.182623000000007,22.736832000000000,114.103162999999995,-46.957324999999997,-90.186009999999996,122.111125000000001
77.420021000000006,22.365221999999999,113.924492999999998,-46.401893999999999,-90.196852000000007,121.925306000000006
77.685787000000005,22.006451999999999,113.745328000000001,-45.858127000000003,-90.207331999999994,121.727528000000007
77.981694000000005,21.661244000000000,113.566289999999995,-45.327513000000003,-90.217389999999995,121.517447000000004
78.309517000000000,21.330321999999999,113.388001000000003,-44.811540000000001,-90.226967999999999,121.294720999999996
78.671030999999999,21.014406999999999,113.211079999999995,-44.311697000000002,-90.236007000000001,121.059005999999997
79.067987000000002,20.714216000000000,113.036142999999996,-43.829459999999997,-90.244449000000003,120.809963999999994
79.501234999999994,20.430191000000001,112.863605000000007,-43.365780000000001,-90.252261000000004,120.547466999999997
79.970450999999997,20.162417000000001,112.693617000000003,-42.920929999999998,-90.259446999999994,120.271654999999996
80.475230999999994,19.910955999999999,112.526314999999997,-42.495134999999998,-90.266007999999999,119.982688999999993
81.015173000000004,19.675868999999999,112.361832000000007,-42.088622999999998,-90.271950000000004,119.680728999999999
81.589872999999997,19.457218000000001,112.200303000000005,-41.701619000000001,-90.277275000000003,119.365936000000005
82.198929000000007,19.255064999999998,112.041861999999995,-41.334350000000001,-90.281987999999998,119.038467999999995
82.841937000000001,19.069471000000000,111.886645000000001,-40.987042000000002,-90.286092999999994,118.698487000000000
83.518495000000001,18.900497999999999,111.734784000000005,-40.659920999999997,-90.289593999999994,118.346152000000004
84.228200000000001,18.748208000000002,111.586416000000000,-40.353214000000001,-90.292492999999993,117.981622999999999
84.970647999999997,18.612660999999999,111.441674000000006,-40.067146000000001,-90.294796000000005,117.605059999999995
85.745435999999998,18.493919999999999,111.300692999999995,-39.801943999999999,-90.296504999999996,117.216623999999996
86.552161999999996,18.392046000000001,111.163606999999999,-39.557834999999997,-90.297624999999996,116.816473999999999
87.390422999999998,18.307102000000000,111.030551000000003,-39.335044000000003,-90.298159999999996,116.404770999999997
88.259815000000003,18.239146999999999,110.901660000000007,-39.133797000000001,-90.298113999999998,115.981673999999998
89.159935000000004,18.188244999999998,110.777066000000005,-38.954321999999998,-90.297488999999999,115.547343999999995
90.090379999999996,18.154456000000000,110.656906000000006,-38.796844000000000,-90.296290999999997,115.101939999999999
91.050747999999999,18.137843000000000,110.541314000000000,-38.661589999999997,-90.294522000000001,114.645623999999998
92.040634999999995,18.138466999999999,110.430424000000002,-38.548785000000002,-90.292186999999998,114.178554000000005
93.059639000000004,18.156389000000001,110.324370000000002,-38.458655999999998,-90.289289999999994,113.700890000000001
94.107355999999996,18.191672000000001,110.223286999999999,-38.391430000000000,-90.285833999999994,113.212794000000002
95.183383000000006,18.244375999999999,110.127309999999994,-38.347332000000002,-90.281823000000003,112.714425000000006
96.287317000000002,18.314563000000000,110.036573000000004,-38.326588999999998,-90.277261999999993,112.205941999999993
97.418756000000002,18.402294999999999,109.951210000000003,-38.329428000000000,-90.272153000000003,111.687506999999997
98.577296000000004,18.507633999999999,109.871356000000006,-38.356073000000002,-90.266501000000005,111.159278999999998
99.762534000000002,18.630642000000002,109.797145000000000,-38.406751999999997,-90.260310000000004,110.621418000000006
100.974067000000005,18.771379000000000,109.728712000000002,-38.481690999999998,-90.253583000000006,110.074083999999999
102.211493000000004,18.929907000000000,109.666191999999995,-38.581116000000002,-90.246324000000001,109.517437000000001
103.474406999999999,19.106287999999999,109.609718000000001,-38.705253999999996,-90.238536999999994,108.951638000000003
104.762407999999994,19.300584000000001,109.559425000000005,-38.854329999999997,-90.230226000000002,108.376846000000000
106.075091999999998,19.512855999999999,109.515448000000006,-39.028570999999999,-90.221395000000001,107.793221000000003
107.412056000000007,19.743165999999999,109.477922000000007,-39.228203000000001,-90.212046999999998,107.200924000000001
108.772897000000000,19.991575999999998,109.446978999999999,-39.453451999999999,-90.202185999999998,106.600115000000002
110.157212000000001,20.258146000000000,109.422756000000007,-39.704545000000003,-90.191817000000000,105.990953000000005
111.564599000000001,20.542940000000002,109.405387000000005,-39.981709000000002,-90.180942999999999,105.373598999999999
112.994653000000000,20.846017000000000,109.395005999999995,-40.285167999999999,-90.169567999999998,104.748211999999995
114.446972000000002,21.167439999999999,109.391746999999995,-40.615150000000000,-90.157695000000004,104.114953000000000
115.921153000000004,21.507270999999999,109.395745000000005,-40.971879999999999,-90.145329000000004,103.473982000000007
117.416792999999998,21.865570999999999,109.407133999999999,-41.355586000000002,-90.132473000000005,102.825458999999995
118.933490000000006,22.242401000000001,109.426049000000006,-41.766492000000000,-90.119131999999993,102.169544000000002
120.470838999999998,22.637823999999998,109.452624999999998,-42.204825999999997,-90.105307999999994,101.506397000000007
122.028437999999994,23.051901000000001,109.486994999999993,-42.670814000000000,-90.091005999999993,100.836178000000004
123.605884000000003,23.484693000000000,109.529295000000005,-43.164681999999999,-90.076229999999995,100.159047000000001
125.202765999999997,23.936263000000000,109.579660000000004,-43.686656999999997,-90.060984000000005,99.475166000000002
126.814511999999993,24.406604000000002,109.638692000000006,-44.237231000000001,-90.045311999999996,98.786027000000004
128.425467999999995,24.895536000000000,109.708240000000004,-44.817604000000003,-90.029368000000005,98.096660000000000
130.018158999999997,25.402847000000001,109.790358999999995,-45.429094999999997,-90.013324999999995,97.412677000000002
131.575108000000000,25.928325999999998,109.887101000000001,-46.073019000000002,-89.997354000000001,96.739688999999998
133.078838999999988,26.471762999999999,110.000519999999995,-46.750694000000003,-89.981627000000003,96.083307000000005
134.511874000000006,27.032947000000000,110.132670000000005,-47.463436999999999,-89.966316000000006,95.449145000000001
