j1,j2,j3,j4,j5,j6
62.245601654052734,43.595542907714844,117.827857971191406,-71.423240661621094,-89.999908447265625,-12.254480361938477
62.245571672820311,43.589062052453130,117.829064483421874,-71.417967552328122,-89.999908491687506,-12.254510431042970
62.245484691587890,43.569773197191410,117.832694995652332,-71.402312443035157,-89.999908536109373,-12.254603500147461
62.245337710355464,43.537511341929687,117.838740507882804,-71.376098333742192,-89.999908580531255,-12.254755569251953
62.245122729123047,43.490895486667966,117.847108020113282,-71.337847224449220,-89.999907624953124,-12.254953638356447
62.244830747890624,43.428932631406248,117.857671532343744,-71.286433115156257,-89.999905669374996,-12.255183707460937
62.244468766658201,43.352082776144535,117.870249044574223,-71.222138005863286,-89.999902713796871,-12.255448776565430
62.244042785425783,43.261021920882818,117.884653556804679,-71.145451896570307,-89.999898758218748,-12.255751845669923
62.243559804193353,43.156422065621101,117.900696069035149,-71.056862787277339,-89.999893802640614,-12.256095914774415
62.243026822960935,43.038957210359371,117.918190581265620,-70.956856677984376,-89.999889847062491,-12.256483983878907
62.242450841728513,42.909301355097654,117.936947093496087,-70.845923568691404,-89.999884891484371,-12.256921052983399
62.241838860496095,42.768127499835941,117.956777605726558,-70.724551459398427,-89.999880935906248,-12.257409122087891
62.241197879263673,42.616109644574223,117.977495117957034,-70.593227350105465,-89.999877980328122,-12.257952191192384
62.240533898031252,42.453920789312505,117.998911630187493,-70.452441240812504,-89.999875024749997,-12.258553260296877
62.239853916798829,42.282234934050777,118.020838142417972,-70.302679131519540,-89.999875069171878,-12.259215329401368
62.239165935566405,42.101726078789063,118.043087654648446,-70.144430022226572,-89.999876113593743,-12.259943398505859
62.238475954333985,41.913066223527345,118.065471166878893,-69.978182912933605,-89.999880158015628,-12.260740467610351
62.237790973101568,41.716931368265627,118.087801679109376,-69.804423803640631,-89.999886202437509,-12.261608536714844
62.237117991869141,41.513992513003906,118.109890191339844,-69.623642694347666,-89.999895246859367,-12.262552605819337
62.236464010636716,41.304925657742189,118.131548703570303,-69.436327585054698,-89.999907291281247,-12.263574674923827
62.235835029404292,41.090342802480464,118.152608215800782,-69.242922475761731,-89.999923335703116,-12.264677744028321
62.235232048171873,40.870527947218747,118.172996728031237,-69.043639366468753,-89.999942380125006,-12.265852813132813
62.234655066939453,40.645656091957029,118.192675240261721,-68.838611257175785,-89.999964424546860,-12.267089882237304
62.234102085707036,40.415899236695317,118.211605752492190,-68.627967147882813,-89.999989468968749,-12.268375951341797
62.233575104474603,40.181428381433598,118.229750264722654,-68.411841038589841,-90.000015513390622,-12.269702020446291
62.233071123242183,39.942418526171870,118.247070776953123,-68.190362929296882,-90.000044557812501,-12.271054089550780
