j1,j2,j3,j4,j5,j6
137.802896,52.884601,122.246949,-84.961685,-89.854538,131.910162
135.644109,51.675745,122.552172,-84.057179,-89.853652,128.304891
133.419198,50.488706,122.833787,-83.151612,-89.853386,124.583192
131.134131,49.327747,123.091623,-82.249066,-89.853734,120.748809
128.794878,48.197129,123.325512,-81.353625,-89.854687,116.805485
126.407407,47.101116,123.535282,-80.469370,-89.856241,112.756961
123.977685,46.043969,123.720764,-79.600386,-89.858388,108.606982
121.511682,45.029953,123.881787,-78.750754,-89.861120,104.359291
119.015365,44.063328,124.018180,-77.924558,-89.864432,100.017630
116.495277,43.147900,124.129985,-77.125621,-89.868307,95.587821
113.959777,42.286015,124.217904,-76.356938,-89.872699,91.082298
111.417590,41.479729,124.282775,-75.621340,-89.877554,86.514804
108.877438,40.731101,124.325435,-74.921659,-89.882820,81.899084
106.348043,40.042186,124.346721,-74.260725,-89.888444,77.248884
103.838129,39.415042,124.347470,-73.641371,-89.894374,72.577949
101.356418,38.851726,124.328519,-73.066427,-89.900557,67.900023
98.911633,38.354295,124.290705,-72.538724,-89.906940,63.228852
96.512497,37.924805,124.234864,-72.061094,-89.913471,58.578179
94.167733,37.565315,124.161834,-71.636369,-89.920097,53.961752
91.886064,37.277880,124.072452,-71.267379,-89.926765,49.393313
89.676212,37.064558,123.967554,-70.956955,-89.933423,44.886608
87.546901,36.927406,123.847978,-70.707929,-89.940018,40.455383
85.506852,36.868481,123.714560,-70.523133,-89.946497,36.113382
83.564790,36.889840,123.568138,-70.405397,-89.952807,31.874349
81.729437,36.993539,123.409548,-70.357553,-89.958896,27.752031
80.009515,37.181637,123.239627,-70.382431,-89.964712,23.760171
78.413748,37.456189,123.059213,-70.482864,-89.970201,19.912515
76.950858,37.819254,122.869142,-70.661682,-89.975311,16.222808
75.629568,38.272887,122.670251,-70.921718,-89.979989,12.704794
74.457036,38.816379,122.463683,-71.263348,-89.984190,9.377594
73.433209,39.436264,122.251986,-71.675649,-89.987899,6.285101
72.555956,40.115404,122.038116,-72.144438,-89.991111,3.478344
71.823145,40.836661,121.825026,-72.655535,-89.993823,1.008352
71.232646,41.582896,121.615671,-73.194759,-89.996028,-1.073848
70.782327,42.336970,121.413006,-73.747928,-89.997722,-2.717225
70.470059,43.081744,121.219985,-74.300861,-89.998901,-3.870751
70.291021,43.800946,121.039309,-74.840003,-89.999570,-4.500414
70.213430,44.486979,120.871138,-75.358082,-89.999854,-4.742903
70.192367,45.142669,120.712909,-75.855577,-89.999930,-4.805326
70.190875,45.783444,120.559119,-76.342543,-89.999935,-4.809456
70.191150,46.400296,120.410592,-76.810871,-89.999934,-4.808846
70.191358,46.989900,120.268047,-77.257931,-89.999934,-4.808492
70.191338,47.551850,120.131332,-77.683166,-89.999934,-4.808567
70.191229,48.085677,120.000186,-78.085845,-89.999934,-4.808788
70.191126,48.590381,119.874661,-78.465024,-89.999934,-4.808958
70.191043,49.063852,119.755465,-78.819298,-89.999934,-4.809063
70.190986,49.503841,119.643387,-79.147209,-89.999934,-4.809111
70.190956,49.908098,119.539216,-79.447296,-89.999934,-4.809111
70.190958,50.274374,119.443743,-79.718099,-89.999934,-4.809071
70.190996,50.600420,119.357755,-79.958158,-89.999934,-4.809000
70.191070,50.884458,119.281927,-80.166367,-89.999934,-4.808907
70.191163,51.126613,119.216456,-80.343052,-89.999934,-4.808808
70.191254,51.327495,119.161422,-80.488900,-89.999934,-4.808719
70.191324,51.487712,119.116904,-80.604599,-89.999934,-4.808657
70.191351,51.607874,119.082982,-80.690839,-89.999934,-4.808639
70.191316,51.688591,119.059734,-80.748307,-89.999934,-4.808682
70.191210,51.731532,119.046958,-80.778472,-89.999934,-4.808790
