j1,j2,j3,j4,j5,j6
70.327189,42.982891,121.194593,-74.177802,-89.999855,354.759049
70.225128,43.944231,120.982083,-74.926408,-89.999914,355.086323
70.193847,44.832574,120.781012,-75.613594,-89.999932,355.181647
70.191102,45.681137,120.585566,-76.266687,-89.999934,355.191488
70.191109,46.487177,120.397661,-76.884820,-89.999934,355.191178
70.191010,47.238728,120.219725,-77.458436,-89.999934,355.190820
70.190996,47.935081,120.051904,-77.986967,-89.999934,355.190923
70.191030,48.575179,119.894360,-78.469521,-89.999934,355.191114
70.191086,49.157850,119.747713,-78.905545,-89.999934,355.191234
70.191145,49.681827,119.612953,-79.294762,-89.999934,355.191287
70.191191,50.145840,119.491083,-79.636905,-89.999934,355.191286
70.191208,50.548619,119.383101,-79.931703,-89.999934,355.191242
70.191178,50.888954,119.289993,-80.178930,-89.999934,355.191167
70.191106,51.167530,119.212194,-80.379707,-89.999934,355.191078
70.191022,51.387275,119.149492,-80.536750,-89.999934,355.190996
70.190956,51.551247,119.101636,-80.652866,-89.999934,355.190942
70.190939,51.662503,119.068377,-80.730862,-89.999934,355.190940
70.191001,51.724179,119.049439,-80.773601,-89.999934,355.191009
70.191094,51.746206,119.042446,-80.788635,-89.999934,355.191102
70.191112,51.749284,119.041455,-80.790722,-89.999934,355.191120
